cell_lon,cell_lat,wind_speed,is_natura2000,population_density,dist_to_nearest_turbine_m,ml_suitability_score,kmeans_label,ml_suitable,rf_empirical_probability,rf_empirical_prediction,rf_empirical_label
5.803895582329318,50.7743453815261,4.01212743177459,0,336,12367,31.33,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.825614457831326,50.7743453815261,3.9946330009283,0,336,13681,31.0,Low ML suitability,False,0.02,0,Empirically Unsuitable
5.847333333333333,50.7743453815261,3.9720402413088456,0,192,12618,32.52,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.869052208835342,50.7743453815261,3.944733484711561,0,192,11168,32.49,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.89077108433735,50.7743453815261,3.913165614153309,0,192,9743,32.44,Low ML suitability,False,0.006666666666666667,0,Empirically Unsuitable
5.912489959839357,50.7743453815261,3.877838737053754,0,192,8355,32.39,Low ML suitability,False,0.01,0,Empirically Unsuitable
5.934208835341366,50.7743453815261,3.839284310296805,1,192,7028,0.0,Excluded: Natura 2000,False,0.006666666666666667,0,Empirically Unsuitable
5.955927710843374,50.7743453815261,3.79804413129186,0,424,5802,30.08,Low ML suitability,False,0.006666666666666667,0,Empirically Unsuitable
5.977646586345382,50.7743453815261,3.754653314279724,0,424,4718,30.05,Low ML suitability,False,0.006666666666666667,0,Empirically Unsuitable
5.717020080321285,50.791088353413656,4.045535163026444,0,336,6408,32.75,Low ML suitability,False,0.03,0,Empirically Unsuitable
5.738738955823294,50.791088353413656,4.050231816112941,1,336,7905,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.760457831325302,50.791088353413656,4.049148901124281,0,336,9414,32.12,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.782176706827309,50.791088353413656,4.042267049652178,1,336,10929,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.803895582329318,50.791088353413656,4.029681889206144,0,336,12449,31.47,Low ML suitability,False,0.013333333333333334,0,Empirically Unsuitable
5.825614457831326,50.791088353413656,4.01160108656575,0,336,13619,31.16,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.847333333333333,50.791088353413656,3.9883352487585526,0,192,12182,32.72,Low ML suitability,False,0.02666666666666667,0,Empirically Unsuitable
5.869052208835342,50.791088353413656,3.960283596807918,0,192,10674,32.7,Low ML suitability,False,0.0033333333333333335,0,Empirically Unsuitable
5.89077108433735,50.791088353413656,3.927915804068711,0,192,9173,32.68,Low ML suitability,False,0.016666666666666666,0,Empirically Unsuitable
5.912489959839357,50.791088353413656,3.891751651826132,0,192,7683,32.66,Low ML suitability,False,0.0033333333333333335,0,Empirically Unsuitable
5.934208835341366,50.791088353413656,3.852340181718737,0,192,6215,32.67,Low ML suitability,False,0.0033333333333333335,0,Empirically Unsuitable
5.955927710843374,50.791088353413656,3.8102398452128656,0,424,4786,30.52,Low ML suitability,False,0.01,0,Empirically Unsuitable
5.67358232931727,50.8078313253012,4.035009312437779,0,0,4535,49.72,High ML suitability,True,0.01,0,Empirically Unsuitable
5.695301204819277,50.8078313253012,4.050717641102747,1,336,5773,0.0,Excluded: Natura 2000,False,0.0,0,Empirically Unsuitable
5.717020080321285,50.8078313253012,4.060931188718573,0,336,7076,32.72,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.738738955823294,50.8078313253012,4.065411045925391,0,336,8455,32.45,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.760457831325302,50.8078313253012,4.064023283558496,0,336,9880,32.17,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.782176706827309,50.8078313253012,4.056748954787826,0,336,11333,31.87,Low ML suitability,False,0.01,0,Empirically Unsuitable
5.803895582329318,50.8078313253012,4.043687753595943,0,336,12804,31.55,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.825614457831326,50.8078313253012,4.0250549158605535,0,336,12859,31.38,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.847333333333333,50.8078313253012,4.001171671312997,0,192,11436,32.94,Low ML suitability,False,0.08,0,Empirically Unsuitable
5.869052208835342,50.8078313253012,3.9724502237781847,0,192,10044,32.91,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.89077108433735,50.8078313253012,3.939374743401734,0,192,8699,32.87,Low ML suitability,False,0.006666666666666667,0,Empirically Unsuitable
5.912489959839357,50.8078313253012,3.902480127187887,0,192,7425,32.81,Low ML suitability,False,0.006666666666666667,0,Empirically Unsuitable
5.934208835341366,50.8078313253012,3.862330304655476,0,192,5899,32.85,Low ML suitability,False,0.0,0,Empirically Unsuitable
5.955927710843374,50.8078313253012,3.819497665416388,0,192,4368,32.99,Low ML suitability,False,0.0,0,Empirically Unsuitable
